,index,sentiment,id,date,query,user_id,text
3738,1466337,1,2064468561,Sun Jun 07 06:21:00 PDT 2009,NO_QUERY,crooklynn,"@bangbangpowpow -- I fell asleep! I need your number, again I finally got another phone. "
3739,1197181,1,1984933610,Sun May 31 16:05:44 PDT 2009,NO_QUERY,SolidAltar,@nsingman This reply doesn't say which tweet it was about 
3740,939664,1,1793729798,Thu May 14 03:47:27 PDT 2009,NO_QUERY,jadeepops,just watched Yes Man. must watch the truman show again soon. i have always loved jim carrey  &lt;3
3741,841179,1,1560004449,Sun Apr 19 12:36:06 PDT 2009,NO_QUERY,hollysergeant,Still has lots of easter eggs to munch on 
3742,416867,0,2061401750,Sat Jun 06 20:47:35 PDT 2009,NO_QUERY,BrianSunSire,@illfollowyou 
3743,1187079,1,1983086310,Sun May 31 12:28:41 PDT 2009,NO_QUERY,cgreenoh,"Starting on anniversary dinner: Homemade lobster rolls (mayo), beer-bread crumb battered calamari, slaw, and one year old wedding cake. "
3744,764946,0,2299165336,Tue Jun 23 12:35:00 PDT 2009,NO_QUERY,mad_pup_86,I have to sell the motorcycle. I am so so sad 
3745,1374694,1,2051471917,Fri Jun 05 22:06:41 PDT 2009,NO_QUERY,yuliandini,"Taking my bro's D80 to the candlelight memorial at monas tonight, let's hope I can use it heh heh heh @ubudroi how abt those photo tips? "
3746,1251363,1,1996496691,Mon Jun 01 15:10:58 PDT 2009,NO_QUERY,cali_chica,"@AZAAVFC4LIFE aww, good luck with that baby. "
3747,1403748,1,2054919341,Sat Jun 06 08:20:41 PDT 2009,NO_QUERY,M_iSsY,"@snake66 http://blip.fm/~7qqmn via @addthis Here's the original, you can totally tell who's sound that is. "
3748,344252,0,2015628751,Wed Jun 03 05:08:45 PDT 2009,NO_QUERY,eichus,oh my god...this hay fever will kill me  i have to sneeze every 10 seconds.......this will be the end...i know it
3749,1233511,1,1992188331,Mon Jun 01 08:20:53 PDT 2009,NO_QUERY,mdavis,@rolfjason Thanks a ton man!  Am still partially in shock from it all!  
3750,335021,0,2013696976,Tue Jun 02 23:19:58 PDT 2009,NO_QUERY,Veronicah86,@LMConnelly nothing  I need to clean.....you?
3751,1538661,1,2179926836,Mon Jun 15 09:46:27 PDT 2009,NO_QUERY,WPSpamFree,@olivierll that makes no sense to me either 
3752,541765,0,2200201176,Tue Jun 16 18:34:31 PDT 2009,NO_QUERY,leeza_13,So i just found out i'm not going to p.r to see my dad this summer 
3753,579568,0,2213527696,Wed Jun 17 15:29:43 PDT 2009,NO_QUERY,CanarsieFlossy,About to get started on my mid term I have to admit im a little nervous 
3754,686998,0,2251166175,Sat Jun 20 02:38:37 PDT 2009,NO_QUERY,migaruler,@misterhilary HUGE STOMACHE!  GYM GYM GYM
3755,386018,0,2053715082,Sat Jun 06 05:28:49 PDT 2009,NO_QUERY,TashaWOO,OW MY LIP. SALT AND VINGAR CRISPS = LIPS STINGING!!! lol  todays really not my day.
3756,440908,0,2066865411,Sun Jun 07 11:18:54 PDT 2009,NO_QUERY,LeftArrowThree,Dreading going back to school tomorrow 
3757,819778,1,1553522405,Sat Apr 18 14:29:42 PDT 2009,NO_QUERY,Gem_W,"@GarveyBen Sanity is over rated anyway  Some of your posts seem sad, not sure of your situation but it's good to look forwards "
3758,514211,0,2190566222,Tue Jun 16 03:05:42 PDT 2009,NO_QUERY,vr000m,bah!!! my wireshark doesn't work  can't see what Opera unite sends over the line... 
3759,656283,0,2240385749,Fri Jun 19 09:41:01 PDT 2009,NO_QUERY,mebplanner,"http://twitpic.com/7t76q - Tennis buddy's wife, Sam. Our last outing before they move back to East Coast. "
3760,739650,0,2265783056,Sun Jun 21 07:18:01 PDT 2009,NO_QUERY,kosheracademic,@hsabomilner I'm sorry  Any news from the US govt?  (And go ahead and throw a tantrum; I won't tell!)
3761,407559,0,2059204559,Sat Jun 06 16:27:35 PDT 2009,NO_QUERY,eicdocket,"Eating the new Haagen-Dazs five ice cream (only 5 ingredients) in brown sugar. It's, well, kind of icky.  Wasted $3.99."
3762,266867,0,1989076343,Mon Jun 01 00:16:04 PDT 2009,NO_QUERY,iggi199,Whats for dinner tonight? I seriously CBF 
3763,1367910,1,2050494141,Fri Jun 05 18:46:09 PDT 2009,NO_QUERY,DWTusen,Finally home from work  Long day in the pharmacy... Now its time to start my three day weekend!
3764,1099750,1,1970602477,Sat May 30 04:31:22 PDT 2009,NO_QUERY,AmandaMarii,"#myweakness  shopping, shoes and purses and a good rough fuck  haha"
3765,693022,0,2252629336,Sat Jun 20 06:40:34 PDT 2009,NO_QUERY,Trek_8500,1030 not going to happen 2 A.M. was rough and tires still need to be done  water nice though!
3766,406598,0,2058967889,Sat Jun 06 15:59:18 PDT 2009,NO_QUERY,reece_clementi,What a great night of sport: Wallabies and Lakers on fire! Shame about the Roosters 
3767,873648,1,1679731187,Sat May 02 10:02:54 PDT 2009,NO_QUERY,DonniesGirl69,"@JoesGaGirl @GeminiTwisted See ya later, girls....I'm off to clean.   ugh"
3768,1125493,1,1974853741,Sat May 30 13:57:27 PDT 2009,NO_QUERY,SashaV17,Dance flick did the job! 
3769,251518,0,1983484557,Sun May 31 13:14:44 PDT 2009,NO_QUERY,MissKianaBaby,Im Hungry havent ate since last night cant hold nothin on my stomach!! 
3770,1495175,1,2069865154,Sun Jun 07 16:40:11 PDT 2009,NO_QUERY,sarahlouisemcm,@evieseaward omg evie! omg faust! omg it's you! omg hi hi  lool. (overuse of omg...)
3771,1378436,1,2052014426,Fri Jun 05 23:24:45 PDT 2009,NO_QUERY,Yeayamay,@lilcreolesd  B you should call Noo Noo and sing him that 
3772,869915,1,1678242342,Sat May 02 06:02:33 PDT 2009,NO_QUERY,karensbeautiful,@Writely_So  thanks!
3773,512200,0,2190083112,Tue Jun 16 01:43:08 PDT 2009,NO_QUERY,chance4pants,I hate post production  
3774,180984,0,1966692718,Fri May 29 18:13:32 PDT 2009,NO_QUERY,mynameisadri,All of the sudden I miss puerto rico A LOT  I wanna go back home!
3775,958697,1,1825799154,Sun May 17 06:52:27 PDT 2009,NO_QUERY,cookstr2009,@if_twit welcome sucker!! 
3776,1490351,1,2068869738,Sun Jun 07 14:50:58 PDT 2009,NO_QUERY,Chinonegrito,Get It!!!Thats for you 5421! 
3777,1105072,1,1971244083,Sat May 30 06:36:41 PDT 2009,NO_QUERY,AliceFletcherx,On my new itouch 
3778,573142,0,2209717645,Wed Jun 17 10:42:52 PDT 2009,NO_QUERY,drewpjohns,is in a boot  severe sprained ankle... trying to rest up &amp; let it heal for nationals that start on Monday
3779,867272,1,1677749547,Sat May 02 03:46:39 PDT 2009,NO_QUERY,RichardJansson,Good morning! I'm excited. Getting ready for the show tonight 
3780,387726,0,2054075292,Sat Jun 06 06:29:40 PDT 2009,NO_QUERY,faiznurdavid,Headache 
3781,1143268,1,1977409509,Sat May 30 20:55:27 PDT 2009,NO_QUERY,awliyaaa,@SakinaVania trueee. i like saturday better 2. sashaa 
3782,1160275,1,1979413586,Sun May 31 02:56:41 PDT 2009,NO_QUERY,Janine_Abaud,I am NOT nice to my body! Coke and no sleep  sorrrryyy!!!
3783,324226,0,2006035786,Tue Jun 02 10:33:28 PDT 2009,NO_QUERY,TdMPhotography,"@MartinSFP cant make it tonight I'm afraid, forgot to edit page  have fun, happy networking!"
3784,526812,0,2194406355,Tue Jun 16 09:45:10 PDT 2009,NO_QUERY,Mighty_Mouuse,@KlownDogg haha! I wish!!! I can only hummm  i wanna learn how to play the guitar...hopefully i will start soon 
3785,1517515,1,2175851940,Mon Jun 15 02:10:59 PDT 2009,NO_QUERY,pree118,"@zeashanashraf Dude, Idk how to do that. :S Help ... call me !  Or no wait, me phone is off. Come on MSN ! :] And temme blabla ... Lol !"
3786,532670,0,2196848550,Tue Jun 16 13:00:40 PDT 2009,NO_QUERY,_bethmatt,Im going to start a clean slate...i took down my wall  No time to cry about the past..Future Family and friends !
3787,295791,0,1996953845,Mon Jun 01 15:59:31 PDT 2009,NO_QUERY,robotwithdog,@minxsy how dare you! I told you that in private! 
3788,887079,1,1686902314,Sun May 03 07:09:27 PDT 2009,NO_QUERY,twitsters,Ooohh finally figured out how 2 put a piccy on here!!! 
3789,758719,0,2295870956,Tue Jun 23 08:28:51 PDT 2009,NO_QUERY,BeeLeigh17,"darn it, transformers is sold out tonight, i might actually cry "
3790,822280,1,1554494280,Sat Apr 18 17:08:55 PDT 2009,NO_QUERY,brittparker,shower success  now off to chads going away party.
3791,1421954,1,2058413832,Sat Jun 06 14:53:39 PDT 2009,NO_QUERY,Karen230683,@daveg38 I have no uniform on today Dave 
3792,703479,0,2255718758,Sat Jun 20 11:41:08 PDT 2009,NO_QUERY,theeternal,"Basement Cat just attacked Maxx. We want to take him to a shelter, but none are open until Monday "
3793,1104101,1,1971121923,Sat May 30 06:16:32 PDT 2009,NO_QUERY,darrenyates,"Should be catching up on projects but I'm topping up my tan in the garden. There's always the evening,  and the laptops defragging anyway "
3794,1121959,1,1974250737,Sat May 30 12:44:47 PDT 2009,NO_QUERY,jamesh_1993,"gonna start a new thing! #sexysaturday! basically, say the name of a sexy person and #sexysaturday straight after. Idea for the evening "
3795,1374441,1,2051436191,Fri Jun 05 22:00:56 PDT 2009,NO_QUERY,etherjammer,"@dhollinger -- space shuttle, Star Trek, etc. I loved it. I never got the bricks to build anything fabulous, but I admire those who do. "
3796,382208,0,2052945725,Sat Jun 06 02:39:15 PDT 2009,NO_QUERY,arrowp,anybody seen my baaaaby? miss you baby  and the dogs  come home
3797,573084,0,2209705896,Wed Jun 17 10:42:03 PDT 2009,NO_QUERY,_Anix_,@LuluGodiva This video is not available in your country due to copyright restrictions 
3798,648363,0,2237011461,Fri Jun 19 05:00:33 PDT 2009,NO_QUERY,cc1sillygoose,@Karen_M_  I should try those! They sound so good. But Frankly I am scared to. It was my 2nd painful night with food I yak 10x in 2 days 
3799,165624,0,1960953292,Fri May 29 08:45:38 PDT 2009,NO_QUERY,charlotte_cook,@chrisrcook Since the demise of Woolworths it isn't easy to find reasonably priced pick n mix anywhere 
3800,118730,0,1827897579,Sun May 17 11:40:31 PDT 2009,NO_QUERY,maomorales, . Sunday is over.
3801,1440393,1,2061664819,Sat Jun 06 21:20:48 PDT 2009,NO_QUERY,livinlime,@weizenbaum Thank you! 
3802,1281230,1,2001714234,Tue Jun 02 01:49:15 PDT 2009,NO_QUERY,fruityalexia,@yolie81 OHHHH for a hot shower!! i might have one when i get home anyway 
3803,1234871,1,1992479016,Mon Jun 01 08:49:14 PDT 2009,NO_QUERY,THe_RuGGeD_MaN,ok ok so wats up people how was everyones weekend tell me all about it  even if u didnt do shit loll
3804,895230,1,1692602842,Sun May 03 20:21:29 PDT 2009,NO_QUERY,mmDiiiZON,"@Shaaaayna you can did it, I have faith "
3805,617222,0,2226965029,Thu Jun 18 12:36:29 PDT 2009,NO_QUERY,cciabattoni,not looking forward to a rainy weekend 
3806,1478175,1,2066428633,Sun Jun 07 10:30:11 PDT 2009,NO_QUERY,tombo23,"Found new programme - Dollhouse, it's pretty gd, "
3807,774016,0,2321355762,Wed Jun 24 20:56:30 PDT 2009,NO_QUERY,Big_Galoot,"@cmlh sorry mate I don't have a URL, I've always been sent emails.  I didn't attend this year or last year.  "
3808,773219,0,2303119972,Tue Jun 23 17:45:24 PDT 2009,NO_QUERY,CodyKennedy,NOO! Patti got voted off. 
3809,1059026,1,1963093559,Fri May 29 12:11:33 PDT 2009,NO_QUERY,reem_88,IS watching Star Academy  
3810,1274657,1,2000995586,Mon Jun 01 23:32:20 PDT 2009,NO_QUERY,CJ_LaForge,@TrainWreckRadio!--thx for the reblip  â« http://blip.fm/~7h90d
3811,1393266,1,2053491887,Sat Jun 06 04:44:50 PDT 2009,NO_QUERY,vipvirtualsols,@kirsty_wilson How ya been? 
3812,982412,1,1834201889,Mon May 18 02:01:17 PDT 2009,NO_QUERY,andywalton,"@kdwegs Do you have a ladder? If so, rather do it yourself "
3813,1188009,1,1983258529,Sun May 31 12:48:45 PDT 2009,NO_QUERY,SophieeStarr,"@Dannymcfly HELLOO! How bout a hi to us in the UK  Btw, When are we gonna hear some new stuff! x"
3814,1247376,1,1995529551,Mon Jun 01 13:38:14 PDT 2009,NO_QUERY,musicfreak_csws,@davidptdf i love CAKE. the band. not the dessert. my bro got me a sticker from their concert 
3815,387377,0,2054001364,Sat Jun 06 06:18:00 PDT 2009,NO_QUERY,lucypepper,"@twosoups not yet,  haven't had a day in weeks to sit down and work. so trying to do it in tiny pieces instead..may take a while!"
3816,1465669,1,2064384010,Sun Jun 07 06:06:52 PDT 2009,NO_QUERY,NeveaTears,"I just made a milkshake with apples,oranges,bananas, cherrys, kiwi and pineapple with the new turbomixer "
3817,1576991,1,2189617960,Tue Jun 16 00:28:15 PDT 2009,NO_QUERY,ktlovexx,@Nicci311 I aim to please. 
3818,166461,0,1961267581,Fri May 29 09:14:20 PDT 2009,NO_QUERY,give_love_a_try,Please don't forget us  
3819,792263,0,2326223168,Thu Jun 25 06:44:03 PDT 2009,NO_QUERY,heyrue,Playing animal crossing. Like whoa. It's been over a month since i've touched this game. 
3820,105395,0,1823013502,Sat May 16 20:54:44 PDT 2009,NO_QUERY,India143,@SoFierce21 girl you not leaving it you just takin a Break from it...atleast it aint leavin you 
3821,500161,0,2186760371,Mon Jun 15 19:17:51 PDT 2009,NO_QUERY,ayharkey,Matt is gone. BY MYSELF. lame 
3822,1061329,1,1963693929,Fri May 29 13:06:25 PDT 2009,NO_QUERY,ima_hippie,im soo obsessed with the song &quot;when i get home your so dead by mayday parade&quot;  it an awsome song!
3823,984022,1,1834348286,Mon May 18 02:35:32 PDT 2009,NO_QUERY,whiterabbitidea,'Time Is An Illusion and All Time Is Now'... &quot;You ready to have some fun?  I thought so...&quot; Read Ariel's full article @ http://tr.im/jFd7
3824,1489236,1,2068650447,Sun Jun 07 14:27:15 PDT 2009,NO_QUERY,Tarnimus,"Trying out zensify on the iPhone. Got some very cool features, hope they plan to expand it! Need my Tweetie functionality dammit "
3825,1011082,1,1881066464,Fri May 22 03:29:13 PDT 2009,NO_QUERY,Taexalia,@theknickermafia think of them as little angels who recycle things to feed your earth... which feeds your herbs  (oh and fanky for ff) x
3826,916507,1,1753328235,Sun May 10 01:06:28 PDT 2009,NO_QUERY,krystynchong,@wrecktify LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me. 
3827,1055950,1,1962374738,Fri May 29 10:56:58 PDT 2009,NO_QUERY,SarahSpaztick,@natty182 Nat go on msn pls 
3828,828832,1,1557077483,Sun Apr 19 01:53:20 PDT 2009,NO_QUERY,missgiggly,"@timothyadrian Well, at least there's no 'Top 8' or something like that. I remember who my true friends are "
3829,694765,0,2253079037,Sat Jun 20 07:32:41 PDT 2009,NO_QUERY,chelseareg,Just woke up... Working out cause I didn't get a chance to yestrday 
3830,404810,0,2058511035,Sat Jun 06 15:05:10 PDT 2009,NO_QUERY,disney24,Bored as hell at work. I feel like im here 24/7..Im also missing my TX boo. 
3831,904409,1,1694834767,Mon May 04 04:18:10 PDT 2009,NO_QUERY,amazingphoebe,"@sebby_peek mkay :/ did you tell him on msn? bfgurelgbsr yeah, i guess so, i don't know if i like it, i'll wait till i get your opinion "
3832,1498758,1,2070640722,Sun Jun 07 18:03:10 PDT 2009,NO_QUERY,jamisonstepan,@michaeltangen I couldn't resist when the vendor was right outside my door... 
3833,1098081,1,1970451851,Sat May 30 03:55:27 PDT 2009,NO_QUERY,cjmordeno,just finished eating 
3834,1446450,1,2062505273,Sat Jun 06 23:25:41 PDT 2009,NO_QUERY,DorianaBella,"I went to work at the restaurant tonight , it was really busy but it was fun "
3835,702767,0,2255497238,Sat Jun 20 11:21:07 PDT 2009,NO_QUERY,MonicatheSkater,wants to make a video to put on youtube  but my mom won't let me put any of my videos on youtube  how sad ik
3836,388773,0,2054309838,Sat Jun 06 07:03:57 PDT 2009,NO_QUERY,UnusualChris,@bolly47 Star Trekkin' across the universe... Sorry you're not going 
3837,834834,1,1558049740,Sun Apr 19 07:04:43 PDT 2009,NO_QUERY,KatieCW,@sirkleck and multi and/or new media 
3838,462879,0,2174793950,Sun Jun 14 23:19:52 PDT 2009,NO_QUERY,Sciwii,Aaaah! I hate school reports 
3839,1179863,1,1981818454,Sun May 31 09:57:23 PDT 2009,NO_QUERY,meenakumari,I had a dream last nite that I met the male version of me and I fell in love at first sight. Is that cocky? Was it a dream...?  
3840,87708,0,1754572954,Sun May 10 06:43:22 PDT 2009,NO_QUERY,taniaglyde,@zoara car boot sales are being run down too. eg legendary brighton one. 
3841,1370431,1,2051014122,Fri Jun 05 19:42:19 PDT 2009,NO_QUERY,Ivette01,"@Masiosare uh, no wonder you always make good use of that right!  *still hiding*"
3842,1176901,1,1981327820,Sun May 31 08:55:21 PDT 2009,NO_QUERY,Icametumbling,MMMM the smell of newly mown lawn - I have to make that boy something good for lunch  (DH - Gardener? I wish) LOL
3843,298013,0,1997562058,Mon Jun 01 17:03:59 PDT 2009,NO_QUERY,leahfalkowski,@jen14221 ahhh WaWa! I miss WaWa. I could go for some Diet Lemonade Tea right now... 
3844,256613,0,1984764086,Sun May 31 15:45:42 PDT 2009,NO_QUERY,zeet75,Going out with my parents and I just got my camera back from my brother and he deleted my The World We Live In video entry.  Grrr.
3845,652230,0,2238148644,Fri Jun 19 06:53:25 PDT 2009,NO_QUERY,gothicat,@pixiefae  no cute gurleh to talk to.. least i have my chicken burger with caulslaw now
3846,1409475,1,2055998732,Sat Jun 06 10:20:23 PDT 2009,NO_QUERY,Breannabananaaa,"Gettinn readyy, thenn withh Alliee. "
3847,1003376,1,1880307115,Fri May 22 00:46:59 PDT 2009,NO_QUERY,brookehaskins,@Dutchrudder sure sure  you got a long shift today? I said SHIFT.
3848,1159406,1,1979344023,Sun May 31 02:38:31 PDT 2009,NO_QUERY,pippahowe,@TheBeachGirl5 Plz reply 2 my last post!!! I have never had a @reply from a celeb it would make my day (or my year!!! lol)!!! 
3849,206125,0,1973048129,Sat May 30 10:22:50 PDT 2009,NO_QUERY,alexandriaaa,is currently at the dentist and wants to die argh! Im scared 
3850,1141827,1,1977231015,Sat May 30 20:26:38 PDT 2009,NO_QUERY,kaitlinalyssa,I love the new Marilyn Manson album so much 
3851,296106,0,1997041136,Mon Jun 01 16:08:50 PDT 2009,NO_QUERY,selfproduction,"My mom just called &amp;said their/our dog was diagnosed with Discoid Lupus.  We were worried her mouth cancer was coming back, but ugh."
3852,924884,1,1755153747,Sun May 10 08:24:02 PDT 2009,NO_QUERY,dwaynefighter,@tsag86  So did u enjoy the movies?
3853,174781,0,1964642509,Fri May 29 14:33:56 PDT 2009,NO_QUERY,alikat89,@TomFelton Have you seen this girl!? http://bit.ly/14LVI    I feel so bad for her 
3854,831895,1,1557512037,Sun Apr 19 04:33:36 PDT 2009,NO_QUERY,CharlotteCox_,"Dad just let me have two raspberries, Haha. Thanks "
3855,519221,0,2191738688,Tue Jun 16 05:52:49 PDT 2009,NO_QUERY,emmaarrr,@TimPott I don't wannnaaaaa do more 
3856,1329432,1,2015665202,Wed Jun 03 05:14:05 PDT 2009,NO_QUERY,MusicalCarmz4,THANKS FOR FOLLOWING ME!!!!!!!!!!!  IT's 29 followers!
3857,728075,0,2262977378,Sat Jun 20 23:39:54 PDT 2009,NO_QUERY,archie_angela,@kimmyawesome omg that is exactly what I'm gonna reply to Selena..miss them together 
3858,1035968,1,1956263536,Thu May 28 21:30:39 PDT 2009,NO_QUERY,burstingenergy,@TheKimber @ensredshirt *looking around during awkward silence* la laaa la la la (i can't whistle in twitter) 
3859,1450726,1,2062971069,Sun Jun 07 00:55:19 PDT 2009,NO_QUERY,DalekGirl93,@linzross I'm a follower.  I follow people.
3860,138750,0,1880635759,Fri May 22 01:57:11 PDT 2009,NO_QUERY,Potedeian,Have a really stiff and achey knee this morning 
3861,1336507,1,2017266560,Wed Jun 03 08:07:02 PDT 2009,NO_QUERY,ladybug8320,"@BigDaws Hi Big D, congrats on level 17 - I told you you'd do it!!!!! "
3862,306216,0,2000170511,Mon Jun 01 21:33:09 PDT 2009,NO_QUERY,beantownbabe11,@soccerlyds I know...he had me all sad too!!  Then he said possibly and I felt better! LOL! I can't imagine everything being normal again!
3863,878029,1,1685148650,Sat May 02 23:14:12 PDT 2009,NO_QUERY,cassiebroadway,had an awesome time at the concert tonight! Now I gotsta sleep for my first day at BCBG tomorrow!  
3864,929615,1,1760042890,Sun May 10 20:31:56 PDT 2009,NO_QUERY,westlifebunny,"@pixie_wings_xo Aww, thanks Janine. That's sweet of you! "
